GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM,SEASON
Shot Chart Detail,0021800676,510,201939,Stephen Curry,1610612744,Golden State Warriors,3,1,55,Made Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,-6.0,13.0,1,1,20190118,LAC,GSW,2018-19
Shot Chart Detail,0021800676,514,201939,Stephen Curry,1610612744,Golden State Warriors,3,1,36,Made Shot,Running Pull-Up Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19.0,-52.0,189.0,1,1,20190118,LAC,GSW,2018-19
Shot Chart Detail,0021800676,627,201939,Stephen Curry,1610612744,Golden State Warriors,4,6,55,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,28.0,-111.0,260.0,1,0,20190118,LAC,GSW,2018-19
Shot Chart Detail,0021800701,38,201939,Stephen Curry,1610612744,Golden State Warriors,1,9,21,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27.0,-174.0,214.0,1,0,20190121,LAL,GSW,2018-19
Shot Chart Detail,0021800701,111,201939,Stephen Curry,1610612744,Golden State Warriors,1,3,24,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,28.0,-163.0,239.0,1,1,20190121,LAL,GSW,2018-19
Shot Chart Detail,0021800701,130,201939,Stephen Curry,1610612744,Golden State Warriors,1,2,20,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25.0,120.0,228.0,1,0,20190121,LAL,GSW,2018-19
Shot Chart Detail,0021800701,164,201939,Stephen Curry,1610612744,Golden State Warriors,1,0,6,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24.0,233.0,75.0,1,0,20190121,LAL,GSW,2018-19
Shot Chart Detail,0021800701,287,201939,Stephen Curry,1610612744,Golden State Warriors,2,3,59,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,14.0,12.0,1,1,20190121,LAL,GSW,2018-19
Shot Chart Detail,0021800701,294,201939,Stephen Curry,1610612744,Golden State Warriors,2,3,23,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25.0,163.0,196.0,1,0,20190121,LAL,GSW,2018-19
Shot Chart Detail,0021800701,327,201939,Stephen Curry,1610612744,Golden State Warriors,2,0,54,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24.0,241.0,0.0,1,0,20190121,LAL,GSW,2018-19
Shot Chart Detail,0021800701,338,201939,Stephen Curry,1610612744,Golden State Warriors,2,0,0,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,38.0,40.0,385.0,1,0,20190121,LAL,GSW,2018-19
Shot Chart Detail,0021800701,426,201939,Stephen Curry,1610612744,Golden State Warriors,3,6,6,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23.0,-232.0,0.0,1,1,20190121,LAL,GSW,2018-19
Shot Chart Detail,0021800701,486,201939,Stephen Curry,1610612744,Golden State Warriors,3,2,9,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22.0,-221.0,-5.0,1,0,20190121,LAL,GSW,2018-19
Shot Chart Detail,0021800701,503,201939,Stephen Curry,1610612744,Golden State Warriors,3,0,53,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24.0,-158.0,192.0,1,0,20190121,LAL,GSW,2018-19
Shot Chart Detail,0021800701,507,201939,Stephen Curry,1610612744,Golden State Warriors,3,0,27,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18.0,-118.0,146.0,1,0,20190121,LAL,GSW,2018-19
Shot Chart Detail,0021800716,18,201939,Stephen Curry,1610612744,Golden State Warriors,1,10,45,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27.0,-141.0,232.0,1,0,20190124,WAS,GSW,2018-19
Shot Chart Detail,0021800716,33,201939,Stephen Curry,1610612744,Golden State Warriors,1,9,16,Made Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6.0,52.0,30.0,1,1,20190124,WAS,GSW,2018-19
Shot Chart Detail,0021800716,93,201939,Stephen Curry,1610612744,Golden State Warriors,1,4,24,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7.0,35.0,61.0,1,0,20190124,WAS,GSW,2018-19
Shot Chart Detail,0021800716,123,201939,Stephen Curry,1610612744,Golden State Warriors,1,2,37,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,9.0,-81.0,56.0,1,1,20190124,WAS,GSW,2018-19
Shot Chart Detail,0021800716,136,201939,Stephen Curry,1610612744,Golden State Warriors,1,2,2,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,35.0,172.0,315.0,1,0,20190124,WAS,GSW,2018-19
Shot Chart Detail,0021800716,142,201939,Stephen Curry,1610612744,Golden State Warriors,1,1,22,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3.0,-35.0,19.0,1,1,20190124,WAS,GSW,2018-19
Shot Chart Detail,0021800716,267,201939,Stephen Curry,1610612744,Golden State Warriors,2,5,29,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18.0,152.0,111.0,1,1,20190124,WAS,GSW,2018-19
Shot Chart Detail,0021800716,298,201939,Stephen Curry,1610612744,Golden State Warriors,2,3,33,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26.0,-167.0,210.0,1,1,20190124,WAS,GSW,2018-19
Shot Chart Detail,0021800716,302,201939,Stephen Curry,1610612744,Golden State Warriors,2,2,54,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3.0,-24.0,21.0,1,1,20190124,WAS,GSW,2018-19
Shot Chart Detail,0021800716,322,201939,Stephen Curry,1610612744,Golden State Warriors,2,1,13,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,1.0,14.0,1,1,20190124,WAS,GSW,2018-19
Shot Chart Detail,0021800716,330,201939,Stephen Curry,1610612744,Golden State Warriors,2,0,9,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,29.0,83.0,283.0,1,0,20190124,WAS,GSW,2018-19
Shot Chart Detail,0021800716,353,201939,Stephen Curry,1610612744,Golden State Warriors,3,10,0,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22.0,-229.0,-2.0,1,1,20190124,WAS,GSW,2018-19
Shot Chart Detail,0021800716,384,201939,Stephen Curry,1610612744,Golden State Warriors,3,7,13,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,11.0,4.0,1,1,20190124,WAS,GSW,2018-19
Shot Chart Detail,0021800716,407,201939,Stephen Curry,1610612744,Golden State Warriors,3,5,34,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22.0,-229.0,-14.0,1,0,20190124,WAS,GSW,2018-19
Shot Chart Detail,0021800716,410,201939,Stephen Curry,1610612744,Golden State Warriors,3,5,8,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,24.0,13.0,1,1,20190124,WAS,GSW,2018-19
Shot Chart Detail,0021800716,447,201939,Stephen Curry,1610612744,Golden State Warriors,3,3,16,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,-2.0,25.0,1,1,20190124,WAS,GSW,2018-19
Shot Chart Detail,0021800716,450,201939,Stephen Curry,1610612744,Golden State Warriors,3,2,54,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,8.0,12.0,1,0,20190124,WAS,GSW,2018-19
Shot Chart Detail,0021800716,468,201939,Stephen Curry,1610612744,Golden State Warriors,3,1,35,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,17.0,150.0,90.0,1,1,20190124,WAS,GSW,2018-19
Shot Chart Detail,0021800716,592,201939,Stephen Curry,1610612744,Golden State Warriors,4,5,10,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,31.0,-126.0,290.0,1,0,20190124,WAS,GSW,2018-19
Shot Chart Detail,0021800716,619,201939,Stephen Curry,1610612744,Golden State Warriors,4,3,28,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,16.0,74.0,147.0,1,1,20190124,WAS,GSW,2018-19
Shot Chart Detail,0021800716,624,201939,Stephen Curry,1610612744,Golden State Warriors,4,3,4,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,-2.0,26.0,1,1,20190124,WAS,GSW,2018-19
Shot Chart Detail,0021800716,629,201939,Stephen Curry,1610612744,Golden State Warriors,4,2,33,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,9.0,74.0,58.0,1,0,20190124,WAS,GSW,2018-19
Shot Chart Detail,0021800716,650,201939,Stephen Curry,1610612744,Golden State Warriors,4,0,41,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,29.0,-130.0,262.0,1,0,20190124,WAS,GSW,2018-19
Shot Chart Detail,0021800716,654,201939,Stephen Curry,1610612744,Golden State Warriors,4,0,21,Missed Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,9.0,11.0,1,0,20190124,WAS,GSW,2018-19
Shot Chart Detail,0021800732,11,201939,Stephen Curry,1610612744,Golden State Warriors,1,11,39,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3.0,-38.0,8.0,1,0,20190126,BOS,GSW,2018-19
Shot Chart Detail,0021800732,51,201939,Stephen Curry,1610612744,Golden State Warriors,1,7,57,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26.0,191.0,178.0,1,0,20190126,BOS,GSW,2018-19
Shot Chart Detail,0021800732,65,201939,Stephen Curry,1610612744,Golden State Warriors,1,7,12,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26.0,181.0,198.0,1,0,20190126,BOS,GSW,2018-19
Shot Chart Detail,0021800732,173,201939,Stephen Curry,1610612744,Golden State Warriors,2,11,50,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27.0,148.0,227.0,1,0,20190126,BOS,GSW,2018-19
Shot Chart Detail,0021800732,190,201939,Stephen Curry,1610612744,Golden State Warriors,2,10,4,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26.0,217.0,153.0,1,1,20190126,BOS,GSW,2018-19
Shot Chart Detail,0021800732,194,201939,Stephen Curry,1610612744,Golden State Warriors,2,9,32,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24.0,240.0,64.0,1,1,20190126,BOS,GSW,2018-19
Shot Chart Detail,0021800732,207,201939,Stephen Curry,1610612744,Golden State Warriors,2,8,25,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25.0,-211.0,135.0,1,1,20190126,BOS,GSW,2018-19
Shot Chart Detail,0021800732,211,201939,Stephen Curry,1610612744,Golden State Warriors,2,8,8,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26.0,187.0,192.0,1,1,20190126,BOS,GSW,2018-19
Shot Chart Detail,0021800732,246,201939,Stephen Curry,1610612744,Golden State Warriors,2,5,50,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25.0,-187.0,177.0,1,1,20190126,BOS,GSW,2018-19
Shot Chart Detail,0021800732,263,201939,Stephen Curry,1610612744,Golden State Warriors,2,4,37,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,-16.0,11.0,1,1,20190126,BOS,GSW,2018-19
Shot Chart Detail,0021800732,296,201939,Stephen Curry,1610612744,Golden State Warriors,2,2,11,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26.0,166.0,204.0,1,0,20190126,BOS,GSW,2018-19
Shot Chart Detail,0021800732,318,201939,Stephen Curry,1610612744,Golden State Warriors,2,0,36,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25.0,235.0,101.0,1,0,20190126,BOS,GSW,2018-19
Shot Chart Detail,0021800732,383,201939,Stephen Curry,1610612744,Golden State Warriors,3,8,37,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26.0,189.0,185.0,1,1,20190126,BOS,GSW,2018-19
Shot Chart Detail,0021800732,393,201939,Stephen Curry,1610612744,Golden State Warriors,3,7,42,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5.0,43.0,26.0,1,0,20190126,BOS,GSW,2018-19
Shot Chart Detail,0021800732,612,201939,Stephen Curry,1610612744,Golden State Warriors,4,5,0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,28.0,106.0,262.0,1,0,20190126,BOS,GSW,2018-19
Shot Chart Detail,0021800745,14,201939,Stephen Curry,1610612744,Golden State Warriors,1,11,8,Made Shot,Cutting Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,0.0,5.0,1,1,20190128,IND,GSW,2018-19
Shot Chart Detail,0021800745,88,201939,Stephen Curry,1610612744,Golden State Warriors,1,5,18,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26.0,226.0,132.0,1,1,20190128,IND,GSW,2018-19
Shot Chart Detail,0021800745,94,201939,Stephen Curry,1610612744,Golden State Warriors,1,4,51,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22.0,-227.0,-25.0,1,1,20190128,IND,GSW,2018-19
Shot Chart Detail,0021800745,108,201939,Stephen Curry,1610612744,Golden State Warriors,1,3,59,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5.0,-44.0,29.0,1,1,20190128,IND,GSW,2018-19
Shot Chart Detail,0021800745,243,201939,Stephen Curry,1610612744,Golden State Warriors,2,6,22,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,19.0,77.0,184.0,1,1,20190128,IND,GSW,2018-19
Shot Chart Detail,0021800745,263,201939,Stephen Curry,1610612744,Golden State Warriors,2,5,41,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27.0,-177.0,209.0,1,1,20190128,IND,GSW,2018-19
Shot Chart Detail,0021800745,282,201939,Stephen Curry,1610612744,Golden State Warriors,2,4,25,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,18.0,16.0,1,1,20190128,IND,GSW,2018-19
Shot Chart Detail,0021800745,297,201939,Stephen Curry,1610612744,Golden State Warriors,2,3,24,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23.0,-232.0,-23.0,1,1,20190128,IND,GSW,2018-19
Shot Chart Detail,0021800745,301,201939,Stephen Curry,1610612744,Golden State Warriors,2,3,1,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,23.0,163.0,169.0,1,0,20190128,IND,GSW,2018-19
Shot Chart Detail,0021800745,334,201939,Stephen Curry,1610612744,Golden State Warriors,2,0,0,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26.0,-125.0,234.0,1,1,20190128,IND,GSW,2018-19
Shot Chart Detail,0021800745,437,201939,Stephen Curry,1610612744,Golden State Warriors,3,4,15,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27.0,-177.0,216.0,1,1,20190128,IND,GSW,2018-19
Shot Chart Detail,0021800745,441,201939,Stephen Curry,1610612744,Golden State Warriors,3,3,49,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25.0,205.0,152.0,1,0,20190128,IND,GSW,2018-19
Shot Chart Detail,0021800745,470,201939,Stephen Curry,1610612744,Golden State Warriors,3,2,4,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23.0,239.0,7.0,1,0,20190128,IND,GSW,2018-19
Shot Chart Detail,0021800768,20,201939,Stephen Curry,1610612744,Golden State Warriors,1,10,38,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3.0,-1.0,31.0,1,1,20190131,GSW,PHI,2018-19
Shot Chart Detail,0021800768,62,201939,Stephen Curry,1610612744,Golden State Warriors,1,7,7,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,4.0,17.0,1,0,20190131,GSW,PHI,2018-19
Shot Chart Detail,0021800768,72,201939,Stephen Curry,1610612744,Golden State Warriors,1,6,42,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27.0,176.0,207.0,1,1,20190131,GSW,PHI,2018-19
Shot Chart Detail,0021800768,84,201939,Stephen Curry,1610612744,Golden State Warriors,1,5,57,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,28.0,190.0,206.0,1,1,20190131,GSW,PHI,2018-19
Shot Chart Detail,0021800768,105,201939,Stephen Curry,1610612744,Golden State Warriors,1,4,17,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,21.0,-156.0,149.0,1,0,20190131,GSW,PHI,2018-19
Shot Chart Detail,0021800768,121,201939,Stephen Curry,1610612744,Golden State Warriors,1,3,3,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,10.0,96.0,32.0,1,1,20190131,GSW,PHI,2018-19
Shot Chart Detail,0021800768,230,201939,Stephen Curry,1610612744,Golden State Warriors,2,7,38,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25.0,193.0,174.0,1,1,20190131,GSW,PHI,2018-19
Shot Chart Detail,0021800768,274,201939,Stephen Curry,1610612744,Golden State Warriors,2,4,48,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,31.0,-168.0,267.0,1,1,20190131,GSW,PHI,2018-19
Shot Chart Detail,0021800768,293,201939,Stephen Curry,1610612744,Golden State Warriors,2,3,38,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24.0,-224.0,107.0,1,1,20190131,GSW,PHI,2018-19
Shot Chart Detail,0021800768,296,201939,Stephen Curry,1610612744,Golden State Warriors,2,3,2,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,28.0,168.0,233.0,1,0,20190131,GSW,PHI,2018-19
Shot Chart Detail,0021800768,311,201939,Stephen Curry,1610612744,Golden State Warriors,2,1,52,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24.0,222.0,113.0,1,1,20190131,GSW,PHI,2018-19
Shot Chart Detail,0021800768,336,201939,Stephen Curry,1610612744,Golden State Warriors,2,0,0,Missed Shot,Jump Shot,3PT Field Goal,Backcourt,Back Court(BC),Back Court Shot,65.0,95.0,645.0,1,0,20190131,GSW,PHI,2018-19
Shot Chart Detail,0021800768,350,201939,Stephen Curry,1610612744,Golden State Warriors,3,11,0,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3.0,22.0,24.0,1,0,20190131,GSW,PHI,2018-19
Shot Chart Detail,0021800768,355,201939,Stephen Curry,1610612744,Golden State Warriors,3,10,41,Made Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26.0,144.0,227.0,1,1,20190131,GSW,PHI,2018-19
Shot Chart Detail,0021800768,370,201939,Stephen Curry,1610612744,Golden State Warriors,3,9,37,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26.0,-187.0,183.0,1,0,20190131,GSW,PHI,2018-19
Shot Chart Detail,0021800768,411,201939,Stephen Curry,1610612744,Golden State Warriors,3,5,58,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,2.0,22.0,1,1,20190131,GSW,PHI,2018-19
Shot Chart Detail,0021800768,442,201939,Stephen Curry,1610612744,Golden State Warriors,3,4,18,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26.0,-69.0,261.0,1,1,20190131,GSW,PHI,2018-19
Shot Chart Detail,0021800768,455,201939,Stephen Curry,1610612744,Golden State Warriors,3,3,29,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,29.0,157.0,246.0,1,0,20190131,GSW,PHI,2018-19
Shot Chart Detail,0021800768,551,201939,Stephen Curry,1610612744,Golden State Warriors,4,10,3,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26.0,14.0,263.0,1,0,20190131,GSW,PHI,2018-19
Shot Chart Detail,0021800768,555,201939,Stephen Curry,1610612744,Golden State Warriors,4,9,44,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7.0,0.0,74.0,1,0,20190131,GSW,PHI,2018-19
Shot Chart Detail,0021800768,610,201939,Stephen Curry,1610612744,Golden State Warriors,4,6,30,Missed Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26.0,-143.0,219.0,1,0,20190131,GSW,PHI,2018-19
Shot Chart Detail,0021800768,621,201939,Stephen Curry,1610612744,Golden State Warriors,4,5,46,Made Shot,Jump Bank Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,16.0,-117.0,121.0,1,1,20190131,GSW,PHI,2018-19
Shot Chart Detail,0021800768,659,201939,Stephen Curry,1610612744,Golden State Warriors,4,2,49,Made Shot,Pullup Jump shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22.0,-225.0,0.0,1,1,20190131,GSW,PHI,2018-19
Shot Chart Detail,0021800768,667,201939,Stephen Curry,1610612744,Golden State Warriors,4,1,57,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27.0,34.0,274.0,1,0,20190131,GSW,PHI,2018-19
Shot Chart Detail,0021800768,672,201939,Stephen Curry,1610612744,Golden State Warriors,4,1,32,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,-13.0,16.0,1,0,20190131,GSW,PHI,2018-19
Shot Chart Detail,0021800768,682,201939,Stephen Curry,1610612744,Golden State Warriors,4,1,6,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26.0,-107.0,239.0,1,1,20190131,GSW,PHI,2018-19
Shot Chart Detail,0021800768,688,201939,Stephen Curry,1610612744,Golden State Warriors,4,0,48,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,29.0,-165.0,247.0,1,0,20190131,GSW,PHI,2018-19
Shot Chart Detail,0021800782,44,201939,Stephen Curry,1610612744,Golden State Warriors,1,9,23,Missed Shot,Running Finger Roll Layup Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,10.0,-92.0,52.0,1,0,20190202,GSW,LAL,2018-19
Shot Chart Detail,0021800782,100,201939,Stephen Curry,1610612744,Golden State Warriors,1,4,59,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23.0,223.0,59.0,1,0,20190202,GSW,LAL,2018-19
Shot Chart Detail,0021800782,102,201939,Stephen Curry,1610612744,Golden State Warriors,1,4,50,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26.0,185.0,185.0,1,0,20190202,GSW,LAL,2018-19
Shot Chart Detail,0021800782,139,201939,Stephen Curry,1610612744,Golden State Warriors,1,1,46,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,29.0,-154.0,254.0,1,0,20190202,GSW,LAL,2018-19
Shot Chart Detail,0021800782,250,201939,Stephen Curry,1610612744,Golden State Warriors,2,5,36,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26.0,62.0,254.0,1,0,20190202,GSW,LAL,2018-19
Shot Chart Detail,0021800782,260,201939,Stephen Curry,1610612744,Golden State Warriors,2,4,22,Missed Shot,Hook Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,14.0,130.0,57.0,1,0,20190202,GSW,LAL,2018-19
Shot Chart Detail,0021800782,317,201939,Stephen Curry,1610612744,Golden State Warriors,2,0,48,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27.0,176.0,207.0,1,0,20190202,GSW,LAL,2018-19
Shot Chart Detail,0021800782,390,201939,Stephen Curry,1610612744,Golden State Warriors,3,7,45,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5.0,46.0,36.0,1,0,20190202,GSW,LAL,2018-19
Shot Chart Detail,0021800782,596,201939,Stephen Curry,1610612744,Golden State Warriors,4,6,20,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,-4.0,14.0,1,1,20190202,GSW,LAL,2018-19
Shot Chart Detail,0021800782,604,201939,Stephen Curry,1610612744,Golden State Warriors,4,5,42,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27.0,175.0,218.0,1,1,20190202,GSW,LAL,2018-19
Shot Chart Detail,0021800782,612,201939,Stephen Curry,1610612744,Golden State Warriors,4,5,21,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26.0,-196.0,180.0,1,1,20190202,GSW,LAL,2018-19
